target,X1,X2
1,-5.986045090077886,0.40538084392591656
1,-5.873614991671006,0.14374006128925965
0,-7.848106211740861,-6.092517905858191
1,-6.177164547509616,0.9879259268117363
1,-2.877360000433078,0.6766055843850878
1,-3.0864118467786352,-0.772943836859311
2,2.4996363750181336,-0.1140374413356876
1,-4.119762760308027,0.2782811595014056
0,-8.174171264494687,-5.086174567239867
1,-3.3052459367868012,1.4293315430655489
2,2.0331439702646326,-0.21688853950107712
0,-8.33696091798213,-5.960435661368358
2,1.4410483377464307,-0.9557307046382773
1,-4.728116669922117,0.5229794512975838
0,-10.411636802323883,-6.0523663812638535
2,1.413640626163097,0.25729332796578597
0,-8.025949594181359,-4.108448035658976
2,1.7956611467248071,-0.5163368912832587
1,-7.096998301535029,0.20505170569485517
0,-8.393513147133813,-6.099627276197775
0,-7.934291205622124,-5.192398923088441
2,1.1681692513574755,1.9330322725490883
1,-5.418532169246935,0.5563357969289255
0,-8.593432405110972,-5.48060950200365
0,-10.857146706956284,-5.995256860547631
1,-3.7953350245264965,0.766218165982104
2,3.103629848376282,0.5291981704253648
2,1.284766768957481,1.0720116152383823
1,-5.652866684323114,-0.6420448778391642
0,-9.34305076183287,-5.253490231013391
2,2.1811635777040377,1.6742468740092618
1,-5.113812830055961,0.7262969952568338
1,-4.9419209601214575,1.5785767137234816
1,-5.65215118818234,0.23210176417632297
0,-7.7419331359993375,-4.784260933402039
1,-5.349689463343285,-1.772583156168512
2,1.674276575617627,0.921082271267204
2,1.8265804461555741,-0.2246100681684472
0,-8.920839468293453,-6.96628503316195
2,2.1148434690895828,0.39943647923639775
2,1.215330106983695,1.0418447023276978
1,-2.963979739894053,-0.06309837618978181
2,1.7762856581882254,0.35057378495233665
0,-8.771117287117898,-4.838488693037811
2,1.686687016742661,0.9186372912707644
2,1.733257355052765,-2.347007553702495
1,-5.450019894360441,-1.101459245518908
1,-4.079768758133463,1.5110563477263121
2,0.004941790236360655,-0.3258286735795374
1,-4.655564838458253,-0.6870674533435291
1,-3.2252347569705337,0.05351643711614488
1,-4.145948331176851,-1.268960165627408
0,-9.193999478625528,-6.621157643158247
0,-8.191100768858927,-5.859890147275826
2,2.102859022391818,0.516259388507446
1,-4.968102190796976,1.0961152387862203
2,2.193747896464574,1.1729367933137986
1,-3.6055366870848937,0.4564297439778086
1,-3.9755727228354596,-0.889075199688459
0,-9.653622252550889,-6.12507245933224
0,-9.194194368955792,-5.892271967158594
2,3.429137205902561,1.9067045803866385
2,1.7226566258343776,0.3613329372729138
0,-9.995683685925169,-5.955733233909549
1,-4.3046557104359495,1.515140748325064
2,1.6449488022360461,0.5115281486792632
0,-9.797554558835348,-6.607845086101971
0,-10.262683900950098,-7.199285459698817
0,-8.53447433861933,-4.7674142763197205
0,-9.199884809597831,-6.288214107139804
0,-8.749329496606185,-6.663393459988496
0,-9.65768679736458,-7.543348337965549
0,-7.939069917346723,-6.266649488049494
1,-4.337666595873195,-0.11050387701602557
2,0.8867234532352997,-0.9382708805768958
1,-5.305855409437733,-0.40457375698260994
0,-8.030265072125125,-5.4939597434032805
1,-3.9734427598562925,-0.2134631341265229
0,-8.058082057572692,-6.965879993849869
2,2.3191298707820422,1.698168088746972
0,-7.8159565082742315,-5.802258321966313
2,1.3176802830038379,0.06788604810724641
0,-8.99925240369297,-7.200670249907681
0,-6.8859469864293334,-5.724297730206517
1,-3.3879453783694915,0.5531733805384006
1,-3.9885614482077907,-1.157937874742448
0,-9.39436219382244,-5.774365183185528
2,1.3096058153485846,1.1946434947698847
0,-9.87697819948031,-6.82851017232148
2,2.2963636473292537,0.25318072316536216
2,3.2031675695369213,1.1427620481331089
1,-5.381223134810785,-0.634188520644294
1,-4.286857802964399,-0.13036246011081404
0,-10.211712537312033,-5.195108098951394
0,-7.382089652134171,-5.6341066459526505
1,-6.020758154585361,-0.5860775768397242
0,-10.496280625556157,-6.49184706916961
0,-9.05804783969191,-5.9063340068389465
0,-7.585679662869475,-5.341311626305162
1,-4.052797687263147,1.963716050192312
1,-4.573834610885635,0.3245029947117919
2,0.29720242726497714,0.15585663708173075
1,-5.15671142035683,-0.7206646409771658
1,-3.7963816846059437,0.19764601185065495
0,-8.026884351057705,-6.423856676604752
0,-7.693198774684038,-5.162044072814131
1,-4.503324582108978,-2.5815213552457585
0,-8.132388849295547,-5.593188626083723
2,3.547388024310223,1.4390955228323459
1,-4.671551058069551,1.2096007943979261
1,-4.361949710790791,-0.3189021365703187
0,-9.739415720160318,-5.2881401123853085
0,-7.850598014653881,-4.760164223966643
1,-5.468432119226479,0.08966164087475421
2,1.9595690876677936,1.0393641515595884
0,-7.98777609736733,-3.869927365165002
2,0.6620631292262587,1.5930969421541123
1,-4.474580166527995,0.31102648878183325
2,1.3979097829303473,0.5326173990195496
1,-5.696614501301114,0.9863116740958022
1,-5.068963152684529,0.2436521652174705
0,-8.77706655678413,-4.573753794156704
0,-7.521521223373708,-6.0459404674693245
2,3.0208590386635565,1.463388959327069
0,-10.30126088987147,-6.061182213680846
2,1.9133824606451428,-0.8211693434146226
1,-3.096776560803028,-1.3102034175384762
2,4.10966645658916,-1.882265582179766
0,-7.933560639749527,-6.362795997228529
1,-4.742552009531411,1.2488288611957077
2,1.582009129057297,-0.032294872524463614
2,1.6277437632329717,0.07359028565309322
0,-8.963914682963047,-4.51461285662368
2,2.0110360774475047,-0.45256556023987426
2,2.002842773098132,-0.3300726540611745
2,1.8338658462559567,-0.22452399728645633
0,-9.341532359082345,-5.499568305036008
1,-3.760377330493236,1.1023295578886794
2,2.8928156557401223,-0.6064719714607247
0,-8.07730993972626,-7.065925200396149
2,0.5684894932010827,-0.05036910612237255
2,1.1180818662695955,2.015594209534628
0,-7.740962558240732,-6.564113889229792
2,1.2006688985990044,-1.5314225976763232
0,-9.705823161071548,-4.815518558747405
0,-8.246724503364511,-5.4804025683811615
2,0.5764354975784023,1.2730927032275
1,-3.354687155530563,0.15927694016459637
0,-9.48565386974113,-4.976565533174147
2,1.131705872732164,-0.44179421543998465
0,-9.1420786772171,-4.971732123831776
2,2.6292407960660693,0.5577541278090155
1,-4.650597748193512,-0.7849349954703804
1,-4.147248402272698,-0.512187414868911
2,0.4699550695876553,-2.614109886699778
2,0.5006280861369079,-0.1139969710419807
1,-4.614955999081603,-0.8560501323073437
0,-8.80781993478841,-6.470345596567668
0,-9.04639429928886,-5.232851209869834
2,3.6379415523150795,-0.011685272205308017
0,-9.558260265845536,-4.207130582572708
0,-8.415011160745433,-6.359745922210558
0,-7.315257853001239,-5.1115884486241665
0,-8.103443144987233,-6.073298166608395
0,-7.837322653920839,-5.029869889519854
1,-4.76662864224175,1.1982449425168387
1,-2.6511547184909334,-0.6918286469848774
1,-3.989407167665491,-2.122139480522075
1,-3.3700307655731576,-1.3819734976313225
2,1.0906804194072304,-0.5790309731908696
1,-4.5692628547351894,0.28562938316580605
0,-10.355886430271568,-6.205049631031504
2,1.8479382544312215,-0.1652439947770764
2,3.1317348896852186,-0.06888043552094103
0,-8.976483486008974,-4.206185074858049
1,-4.517665068011276,0.7350579918030309
1,-4.336255944881714,0.6122937318829694
0,-9.15760417922515,-5.1710616855782074
0,-9.191527953847023,-5.73763572159075
0,-7.66798467347796,-7.10824783666295
1,-5.540758566752019,-0.26017606980907937
1,-4.086847087551947,1.0335862744518116
2,0.9716898038344631,1.090491428619413
0,-8.367659962618895,-3.6957102552680645
2,2.3049631538830515,0.41757257444230156
0,-9.217604790322953,-5.46475932131316
0,-11.082786626074988,-6.760130230724132
0,-9.10080254290399,-5.267445212002776
2,1.6726921612029972,-0.35773243899081697
2,1.1561087905828522,0.5195025692968827
1,-3.923653617827915,0.5703315960307738
2,0.6744134060722167,1.449235584019096
1,-3.3466953346815265,0.7741416374108109
2,1.3204616712502517,1.8516569038638735
2,2.259227998876846,-0.9678044076353094
0,-10.67417277649353,-5.043762239242748
2,1.2001394334257856,1.3146729211218422
0,-8.504406492236248,-6.690351639211203
2,2.0173647952606255,0.018348765744036433
2,1.9964205890331028,0.1883077669784588
2,2.943784819616977,1.8726601048361198
2,0.851743289681119,-0.38624555750800615
1,-4.826726649505434,-0.39045225064248146
0,-7.068138192771017,-7.042356049840691
1,-3.8667045843338426,-0.726157244473451
0,-8.264461561503694,-4.698835716504532
0,-8.240016342310424,-5.49910683841357
1,-5.360115157207609,-0.517664984983467
2,2.7099104318969967,1.323184453304639
0,-7.511483818043761,-6.000510457950853
0,-9.819555694936843,-4.055328515638177
2,0.5235298071377543,-1.3024329234241914
2,4.526840820190065,0.9021530543810552
2,0.869299932197112,0.15629666877290505
1,-6.037241313525918,-0.16117021970239964
1,-5.002267915132471,-0.2418439378277364
0,-8.440472333999097,-5.1870924447107365
0,-7.761705906038806,-5.3129394613834595
0,-8.337382468760007,-5.004819677571405
0,-8.180259759733943,-8.05058169170969
2,0.9519528644252007,-0.09362042270177817
0,-9.290698181240941,-5.681725857637091
0,-7.937178175063769,-4.514453511692121
0,-10.054484140747036,-5.436392852475427
0,-9.474292765103964,-6.417347714732104
0,-9.86479963423711,-5.333179012810886
2,0.8543503913100381,1.0888136690553327
0,-9.772313637070488,-5.692617801020432
1,-5.2846430700611675,2.113070585830343
1,-4.4823246952650955,-1.1245154528376238
2,0.6867330120392694,1.2158257802514352
0,-9.51338803871123,-5.5969509141012255
2,1.4615865317473533,0.5530898956229372
2,2.6463166892291263,0.5545699539046363
1,-5.833862755785956,-0.5186879148450222
0,-11.100398929672293,-6.3379794006784715
0,-10.027317465503888,-5.82024857496511
2,0.8895915213303123,1.6729880108762065
2,0.4234219293820263,-1.056286271141202
0,-8.498138418445285,-5.440122131920553
2,1.8190909486292712,1.2577253160110895
2,1.203699405394714,2.289141134122991
0,-7.541022794553885,-5.173554569015154
2,3.0367639717582215,-0.2879158418086025
2,1.4446539796262534,1.1590590452538976
1,-4.9614200217736135,0.6956111171171189
1,-5.644481118512744,0.6398339895591031
1,-4.830041613916018,-0.9634768131246076
2,2.5648574502371484,1.3721613272418487
0,-7.56750975054706,-5.614287921286432
1,-2.9869256835673172,1.2460299199065945
2,2.9170808661767262,-0.14597596151089676
0,-9.958776475873483,-6.649058808893305
1,-4.917748911074028,0.635990950105608
0,-10.285342576042249,-6.54228303001069
1,-5.764916309140144,-0.6618055172637208
2,0.9907594217657136,2.019186023357122
0,-9.394722571896502,-4.394165458505486
0,-9.601982736458224,-4.615951405878353
0,-8.763983390679309,-4.455401436361495
1,-2.3991839018197965,-0.2812812693727575
1,-4.789734576181185,1.139440157234172
0,-8.289527958546584,-4.103330010976549
2,1.5159033621136495,0.6007547077060951
2,1.2489280321271368,1.5314650533739764
2,1.9589338782041916,0.5739474807071123
1,-6.06738546590786,0.9896645826474807
0,-8.946242066542576,-6.914582403136766
0,-8.556479108976138,-4.797960522807266
0,-8.581830426324716,-7.222561612908338
1,-4.386047967446729,1.1574675682675744
1,-3.5221017482366177,-0.06862891472407776
2,2.3576401033940373,1.0923793991618584
1,-5.699893960198515,1.4739650214281823
2,3.3182870169868,0.5866589530977558
2,1.5178397125780205,-0.38891381740363673
2,1.7117274055398806,-0.9434139465213978
1,-4.641492570341506,-1.1507769575832183
0,-8.564838863559988,-5.248277192382497
2,2.894503070459274,-0.8053376940010173
0,-8.811276009286505,-6.119318265801827
1,-4.226795675693368,-0.976343457274057
1,-4.250759693222604,-0.5352813389246575
2,-0.08201061233461271,0.5342873271947978
1,-4.975141339966272,-0.2810096120555643
2,1.42743389531062,0.8271984298972835
2,-0.2017372557840118,-0.7343231288989396
2,2.2110318036209664,0.9575758274285107
1,-5.4962433959468235,-0.44866206498110395
0,-8.546892921479683,-5.793836901416743
0,-8.8010411392451,-6.491280077545328
1,-3.3041503811962203,-1.043539485459438
2,1.6240301316959698,2.287746847646754
1,-4.3205757678096255,1.4935090578692929
2,2.579124433353092,-0.7317610036258944
1,-4.132345801050023,0.15974116717510764
1,-4.826651908125601,1.6171959768905804
0,-8.999443659040459,-5.145635658223759
1,-4.727568460531401,-0.046813975950575626
0,-9.026662433738153,-3.944630156067234
1,-5.8120055106573485,-0.056981830372580866
2,3.1299567534422126,-0.09805136343295762
0,-10.740490577306723,-4.842183047056214
0,-8.917796503936676,-4.237337149627794
0,-9.567779852047678,-5.998867818009907
1,-4.668145633607493,0.7045689755763886
0,-10.249234140291287,-5.912453826661354
1,-4.39955907350404,-0.2243621868360577
0,-8.177601403929728,-5.247909654632975
0,-9.281041955409194,-6.5977747631896175
0,-9.64588225102724,-6.27518734285796
2,2.116636555278704,2.10569536273981
2,2.0809067596430846,0.8023849101293641
0,-8.223415781922736,-5.769734414894044
2,1.4392984047258781,2.020439958704863
2,3.348461206113848,-0.9317862765374869
2,0.9558327962555527,-1.2545162013691507
0,-6.427739535020621,-5.178356755612015
0,-7.48878714617956,-6.379566119627492
0,-7.635549727929067,-6.307742222049331
0,-9.528058684769105,-4.391448095924026
2,1.589451383821513,1.490526771727433
0,-10.03012797783472,-5.140980735444632
1,-4.098690359673707,-0.8346426595930226
0,-8.121022102232164,-4.300281980210252
2,1.800051321468394,0.652567745360565
0,-8.038559660598759,-6.267220630337819
1,-3.39878454281766,-1.2967666457119755
1,-4.228092104655193,-1.3436122213753092
0,-8.625776304657068,-4.358715868753495
0,-9.522247154799173,-3.7497944409789055
1,-4.87734280801755,-1.2752140843282753
2,2.1959849855564393,-0.5734027117501104
2,0.3604325598465248,1.9859663869571462
2,2.894556602227602,0.2965744038019328
1,-4.4599246331879785,-0.9350972832688416
0,-8.188561662448762,-6.011656726161956
2,2.3868501357746252,-2.457587970799234
2,0.8403966209798546,-0.7215750382351462
1,-3.4043103872479534,-0.4642258113610799
1,-5.934995710399793,0.3805343653273234
0,-10.304459357960571,-4.317792831514646
1,-3.3765929231144876,0.4117787853394225
2,3.7371431273901323,1.291585130002852
2,1.291900652739514,1.2810303015911841
1,-5.446647094873624,0.03869840340630451
2,1.3085814001550133,2.1740010539112804
1,-4.423937605432774,2.49266465442067
2,1.1999260341951725,-1.7647592275458988
2,1.8852171936666509,0.3381593266301747
0,-10.597878380441326,-6.698331427780945
2,1.9575285852663604,1.3645339916893322
1,-4.614237430786063,0.9626326789088002
2,1.9345008447885592,0.9259492651986192
1,-2.164528294906777,-0.98363408707778
2,2.097588264542284,0.7723759351785965
1,-6.252938032495119,-0.23346236769977757
2,2.7915945369626844,1.1655882260464336
1,-3.0443028452903853,2.5468518429897546
0,-6.724498495358786,-6.255242854846359
0,-7.368880865153245,-4.278859525502531
2,0.7950836233806033,-0.27817624809495245
0,-7.286775743305945,-5.177541613530739
0,-7.735257232171984,-5.74737512041708
0,-9.940503989183938,-4.959588810737746
2,1.8356991027001497,-0.0037910170911041874
1,-2.0453040488294163,-0.1936921001225827
1,-4.32375856767458,1.642427526342886
2,0.8792119756595522,1.7779915755275237
2,1.8046649560756798,1.0555752320290246
0,-9.292505554635648,-5.640008098269574
0,-8.349318523896077,-5.440823175136536
1,-5.541013546314347,-1.0167206993638636
2,3.8354149649939306,0.5484512867964163
1,-4.302623331863379,0.5980334768837263
1,-4.8216610529768404,-0.5207860359561495
0,-9.709441830814573,-6.1320820508333584
1,-4.9163591713275725,0.2310342956446173
0,-10.270169803322965,-5.199851197331443
1,-6.191530266408449,0.6285398910146787
0,-8.471446425811815,-6.8742509931518505
2,2.5570818629187198,1.4549683604040993
2,3.0560138671240713,1.2782016766128121
2,3.7884487893899057,1.7946503046904438
1,-5.640687946713658,-0.47012938012078864
0,-11.005510040557546,-5.7644642909229935
2,2.0595101491677132,-0.09507985260576657
0,-8.937611896425572,-5.005264304434753
2,1.528120317075412,1.3448332429771557
1,-4.611914366246528,0.7468269697112614
1,-5.028199229235196,1.4852525852955774
0,-9.538116342445141,-4.964853526094101
1,-6.152267533445155,-0.6214849565602953
1,-5.38085650816886,0.8321585233471346
2,2.9461161863553214,0.5271214792196395
0,-9.169582860404844,-3.9329983179347634
0,-7.96355597516439,-5.467007467972829
2,1.3676880518274286,1.8163360221328462
0,-11.514735904714358,-6.694924415944886
1,-4.939078103465801,0.3507039819730021
0,-8.681065133347714,-6.190740656411945
1,-2.0438326728416945,1.6019136798646005
0,-7.194363024303383,-4.141055552994865
1,-4.527764246400109,1.1353975558230136
2,2.432132507578482,0.5733265311565399
0,-8.199585552543295,-6.264026096047736
0,-8.586395659636443,-6.072631111427507
1,-4.40285529650024,-0.04156962753596555
1,-4.766341205838596,-0.8514313903247426
0,-9.352452566916515,-4.534787716179759
2,2.1116063560364706,0.15714978229844861
0,-8.349709119539925,-4.789083214938362
1,-4.35047426308039,0.00936204166955254
2,1.6456392844447303,1.4176903384502442
1,-4.326920344203071,1.1485587947481377
0,-7.361718975550113,-4.788827351831398
2,1.4003173201086971,-1.1511748619066953
1,-4.87314629841268,-1.2764612399850561
0,-8.27559307085479,-5.852810600299909
2,2.638846287633028,-0.5790237983312645
0,-7.5017827708728575,-4.706107838756395
1,-3.34900231360471,0.09761889252266079
2,0.45519825987574336,0.4048329628367173
2,0.4276048583399772,-0.2566872010184277
2,3.926296985655185,0.12563545750115984
2,1.0998433052426897,-0.37628901428280825
2,0.9640823223626042,0.5463829900392635
0,-7.654586486775075,-5.6841088711055
2,1.826653734501739,0.49115247892746244
0,-8.723477963934373,-5.924992843992597
2,-0.37634504242195455,1.1654653570649502
0,-8.638334804565384,-6.099403699899242
2,3.3110673987769745,-1.4931267288554682
1,-4.603425347137682,-0.9071721814843047
1,-5.957361537806843,0.5767315797176857
2,2.6748747578288685,-0.9233346201792676
2,2.560383934338312,0.22406528423922045
1,-6.401870734005373,-1.3442078053211162
1,-6.2622822285916095,-0.25528203704863023
0,-10.747569272150956,-5.125495693262102
2,0.5992788735113503,0.03190830003258033
1,-5.589408077495931,0.3117669329753151
0,-11.216613939026761,-4.332577893260634
0,-8.160789489267287,-4.118942524264563
0,-6.160431792071151,-4.0737641411816785
0,-8.798567792794174,-7.148560015790689
0,-8.967813346010251,-5.500345311115798
2,0.9430526695606809,1.1723657553104943
1,-6.524736784254308,-0.4591217592895722
1,-5.1112844747384,-0.12389206562468763
2,4.108284354954176,0.03299376693391548
1,-3.7326979016196606,-2.1599019504750454
2,2.417262552677662,-0.5563646621062264
0,-8.004031607818145,-4.536816037463108
1,-4.599657456715965,-0.1343032697349425
1,-3.749000775135145,-1.132580816293088
2,-0.8733168798991788,-0.10568675241216885
1,-4.1114471173859135,-0.5103804981785973
1,-5.539526924120868,1.5112971069364072
1,-4.444789381093354,-0.9559682110910699
1,-3.6834580670719133,-1.1920567322314568
0,-7.604012672521698,-7.426685900202874
1,-5.3523879569852495,1.2984598857958956
1,-4.328982043276001,-0.6934878741081452
2,3.089627883706562,1.3637928566722595
0,-11.595696374481562,-4.795047445872521
2,3.5602281750583145,1.4054639587949906
0,-8.862962622586105,-6.2538976802915105
2,1.4408413800073072,-0.042344948815231986
1,-4.2274471361452,1.0604294764408901
0,-9.801308656352226,-6.306370764418759
0,-8.93967251951447,-5.38082450417419
1,-6.21786374370881,-0.2686353411686779
1,-4.750058452782468,0.5420433817139962
0,-10.681759211442376,-5.726276903682695
2,-0.1913147059925815,0.7486994966462857
2,1.6805213941618566,-1.0199997575069024
2,2.1086489661390426,-0.06272743225716348
0,-8.10285589330084,-5.551675513388911
1,-4.186357428606796,-1.1438411110969162
0,-10.827785735245152,-4.422454848724888
2,3.0919455388287123,0.6080484405161304
1,-5.52975069276514,1.2840238080593183
0,-8.246304151482073,-6.371484281966716
0,-9.216994200824562,-4.597121773280035
1,-4.388798469842959,0.7713154763239365
1,-6.2869951910190345,-0.6338196632665842
1,-3.748856937783219,-1.9303541192047113
1,-4.071985518145805,0.49302716992030976
1,-4.504972929523696,0.3899951359821841
2,0.9709025483934418,-1.0671325921839159
1,-6.688738957787885,1.6325543152190236
2,3.43733219297549,-0.1849622531000097
1,-5.855882591311528,-0.32202178772898393
1,-5.465713246893991,0.46802441356543095
0,-11.011521934876013,-5.337328561112657
1,-4.1678320888664855,-0.7547436879508614
2,1.0666653322867155,-0.023030485431303482
1,-5.662214374496218,1.9044755377050224
2,2.0888359825028724,0.23430014125657633
2,0.8396944038233809,0.22675581513777215
0,-8.182351289163506,-5.285893286142305
2,1.1757075311025926,1.9359960693675253
0,-7.377092258173684,-6.490242301870133
1,-6.310209059709108,0.4002143930216286
0,-6.9217812731136625,-6.158921345018256
